MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367402210,2020-01-01T00:00:06,40.76263,-74.00168,0.0,21.0,511.0,CIRCLE LINE QUEENS,,WDE8154,60,0,47,10,,60,A
338224334,2020-01-01T00:00:05,27.83807,-97.05225,0.0,352.4,511.0,,,,,15,,,,,A
366887300,2020-01-01T00:00:06,47.25475,-122.43261,0.0,295.3,351.0,,,,,0,,,,,A
368095380,2020-01-01T00:00:06,29.61123,-95.02543,0.0,344.6,263.0,,,,,12,,,,,A
374266000,2020-01-01T00:00:06,29.75205,-93.88531,11.9,326.7,327.0,,,,,0,,,,,A
368023770,2020-01-01T00:00:06,39.22853,-76.53994,13.0,321.1,318.0,,,,,0,,,,,A
311000806,2020-01-01T00:00:06,29.04540,-89.73721,7.3,194.1,194.0,,,,,1,,,,,A
368051270,2020-01-01T00:00:04,33.95264,-91.07102,10.8,95.1,511.0,,,,,15,,,,,A
367003470,2020-01-01T00:00:04,36.96297,-76.40917,5.3,19.1,511.0,,,,,12,,,,,A
338533000,2020-01-01T00:00:04,39.44569,-75.99047,0.0,161.2,241.0,SHANNON DANN,IMO7207748,WCD6367,31,0,28,9,3.9,32,A
369850000,2020-01-01T00:00:03,31.52484,-92.72762,0.0,329.7,511.0,,,,,15,,,,,A
368010960,2020-01-01T00:00:03,37.05666,-89.17850,0.0,286.2,191.0,,,,,0,,,,,A
241530000,2020-01-01T00:00:02,31.27794,-117.26972,12.7,343.8,345.0,,,,,0,,,,,A
367141210,2020-01-01T00:00:01,39.93491,-75.14157,0.0,157.2,511.0,,,,,0,,,,,A
368107910,2020-01-01T00:00:00,41.39809,-88.28138,1.3,263.6,259.0,,,,,12,,,,,A
368018190,2020-01-01T00:00:00,30.70735,-88.04331,0.0,125.0,300.0,,,,,0,,,,,A
563033800,2020-01-01T00:00:00,34.31438,-127.24920,18.8,101.6,97.0,,,,,0,,,,,A
368047380,2020-01-01T00:00:02,37.77649,-87.10678,0.0,209.8,91.0,,,,,15,,,,,A
368024780,2020-01-01T00:00:02,41.82753,-90.19013,0.0,207.4,511.0,,,,,15,,,,,A
338404000,2020-01-01T00:00:02,35.62820,-121.36710,8.3,148.2,511.0,,,,,8,,,,,A
563089700,2020-01-01T00:00:01,37.46178,-124.79014,10.7,84.0,88.0,,,,,0,,,,,A
563078400,2020-01-01T00:00:04,39.56721,-73.69912,11.8,1.2,3.0,,,,,0,,,,,A
368063440,2020-01-01T00:00:04,37.79121,-122.29448,0.0,139.1,79.0,,,,,0,,,,,A
368926258,2020-01-01T00:00:04,39.26699,-76.57954,0.0,358.3,511.0,,,,,15,,,,,A
368015220,2020-01-01T00:00:01,61.09266,-146.38791,0.1,254.9,213.0,,,,,0,,,,,A
367407440,2020-01-01T00:00:10,27.83933,-97.06170,0.0,360.0,511.0,,,,,7,,,,,A
563907000,2020-01-01T00:00:10,38.36680,-73.76094,1.1,160.0,151.0,,,,,0,,,,,A
368045380,2020-01-01T00:00:01,27.83997,-97.06994,0.0,238.5,511.0,,,,,15,,,,,A
316011441,2020-01-01T00:00:00,49.29844,-123.02939,0.0,27.2,511.0,VIKING PRIDE,IMO8989147,,30,7,21,6,3.4,30,A
377901104,2020-01-01T00:00:11,26.63217,-79.72626,12.5,110.9,120.0,,,,,0,,,,,A
368067730,2020-01-01T00:00:11,28.21259,-80.50062,4.9,170.1,511.0,FLOWERCHILD,IMO0000000,WDK5728,36,,14,8,,,B
336967710,2020-01-01T00:00:11,30.04910,-90.53735,0.0,118.0,274.0,,,,,15,,,,,A
720958000,2020-01-01T00:00:11,25.42024,-79.20290,0.2,299.5,149.0,,,,,0,,,,,A
368075450,2020-01-01T00:00:09,29.46767,-94.64640,3.7,242.2,241.0,,,,,12,,,,,A
367396730,2020-01-01T00:00:01,33.82322,-91.02510,0.0,240.0,511.0,DAVID WORK,,WDE7716,31,0,32,9,,31,A
338208423,2020-01-01T00:00:02,32.72595,-117.20939,0.0,271.0,511.0,LEILA,,,37,,13,4,,,B
316009165,2020-01-01T00:00:01,49.20309,-123.06428,0.0,321.5,511.0,SEA IMP VIII,IMO8703191,,31,0,12,5,0.6,31,A
373298000,2020-01-01T00:00:04,47.29227,-122.42010,0.1,255.2,190.0,CORAL QUEEN,IMO9524023,3EYD6,70,0,189,32,12.5,,A
316030627,2020-01-01T00:00:05,48.80461,-123.37665,12.8,127.1,130.0,SALISH ORCA,IMO9750270,CFBS,70,0,,,,,A
367052000,2020-01-01T00:00:05,29.66812,-93.35661,0.0,360.0,199.0,K-MARINE V,IMO9019195,WBD9290,90,0,61,13,3.8,,A
477091500,2020-01-01T00:00:06,32.06024,-127.46258,11.0,114.5,108.0,PACIFIC VISTA,IMO9568914,VRJO3,70,0,294,46,18.1,,A
367709810,2020-01-01T00:00:09,41.62927,-88.06227,0.0,0.0,511.0,MARIETTE,,WDI5559,31,15,18,,,,A
367325520,2020-01-01T00:00:10,40.10145,-74.03806,0.0,142.4,511.0,JAIME MAE,IMO0000000,WDH6140,30,,25,7,,,B
367307120,2020-01-01T00:00:09,38.52657,-90.25745,5.2,14.1,14.0,THERESA ANN,,WDD9115,31,0,17,6,,52,A
303348100,2020-01-01T00:00:12,39.26509,-76.57020,0.1,324.1,511.0,JOHN W BROWN,IMO8862739,KHJL,70,0,128,17,,,A
367369940,2020-01-01T00:00:12,29.31653,-89.38299,8.7,142.7,511.0,PENELOPE H SETTOON,,WDE5660,31,15,15,6,,90,A
367564890,2020-01-01T00:00:09,28.41260,-80.61994,0.1,153.4,511.0,GO QUEST,IMO8987876,WDG7201,90,0,44,10,2.3,70,A
338312588,2020-01-01T00:00:06,40.84183,-72.48341,0.0,256.1,511.0,VIKING PRIDE,IMO0000000,WDD2397,30,,20,7,,,B
369493693,2020-01-01T00:00:05,37.21445,-76.47985,0.0,0.0,511.0,CG45693,,,90,0,13,,,,A
366995770,2020-01-01T00:00:03,28.94470,-95.32823,0.1,330.0,315.0,ARABIAN,,WDC2629,31,0,16,6,,57,A
367002350,2020-01-01T00:00:00,40.63456,-73.30974,0.0,266.6,511.0,SEA WOLF,,WCW6738,0,0,66,14,10.0,0,A
368445000,2020-01-01T00:00:10,24.66280,-84.91947,15.3,284.9,285.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,0,183,32,12.2,80,A
366238710,2020-01-01T00:00:07,40.66734,-74.01694,0.0,271.8,354.0,DACE REINAUER,IMO8993368,WCW8843,31,0,33,9,4.0,,A
316006154,2020-01-01T00:00:07,49.20316,-123.04641,0.0,300.2,511.0,H N HODDER,,VY7114,31,0,14,6,2.4,52,A
338318773,2020-01-01T00:00:02,48.60986,-123.15260,0.0,0.8,511.0,BELLA VITA,IMO0000000,,37,,17,5,,,B
367760510,2020-01-01T00:00:00,39.38651,-76.08682,9.6,59.7,511.0,JUDY C,,WDJ2660,60,0,,,,,A
338143506,2020-01-01T00:00:00,31.15968,-81.49969,0.1,132.6,511.0,MORNING SUN II,,,37,,13,,,,B
367421740,2020-01-01T00:00:00,29.92879,-89.98886,0.0,110.6,292.0,BROOKE MCKENZIE,,WDE9826,31,0,40,10,,31,A
368007120,2020-01-01T00:00:12,29.74646,-95.17565,8.1,86.5,85.0,CHRISTINE CENAC,,WDJ7480,31,0,24,,,,A
366959090,2020-01-01T00:00:14,29.77960,-95.09907,0.0,117.8,511.0,DANIELLE,,WDB8475,31,0,16,6,,,A
369970385,2020-01-01T00:00:06,41.53654,-71.31342,0.0,303.6,111.0,TWR-841,,,90,,37,7,,,B
366985270,2020-01-01T00:00:03,37.81684,-122.40723,10.1,137.8,140.0,HARBOR EMPEROR,,WCY6430,60,0,25,9,,,A
367512340,2020-01-01T00:00:09,29.81594,-92.04036,4.3,251.0,252.0,CSS TEXAS,,WDG2121,31,12,23,,,,A
366988190,2020-01-01T00:00:18,38.58311,-90.21465,0.0,137.0,47.0,PRAIRIE DAWN,IMO8332447,WDC2117,31,0,46,12,,31,A
367638940,2020-01-01T00:00:01,40.67636,-74.03737,14.6,16.4,511.0,NYPD 452,,WDH6530,,3,,,,,A
367000620,2020-01-01T00:00:00,53.90523,-166.51183,0.0,260.3,200.0,WESTWARD WIND,IMO7743467,WCX9055,90,15,48,10,,,A
338242689,2020-01-01T00:00:03,32.68106,-117.17452,0.0,228.7,511.0,BRAVISSIMO,IMO0000000,,37,,18,5,,,B
367662670,2020-01-01T00:00:06,40.70474,-74.00317,0.1,166.6,511.0,HORNBLOWER ESPRIT,,WDH8905,60,15,25,6,,,A
316023681,2020-01-01T00:00:08,49.27517,-123.18627,0.0,360.0,511.0,RUMRUNNER,IMO0000000,,37,,11,4,,,B
368052650,2020-01-01T00:00:09,37.79024,-122.33910,7.8,12.9,511.0,MAVERICK,IMO0000000,WDK4181,36,,14,4,,,B
367114050,2020-01-01T00:00:10,29.99354,-91.26967,4.0,185.9,511.0,GEORGE W BANTA,IMO5129095,WDD2343,31,0,28,9,,31,A
367707210,2020-01-01T00:00:04,38.23389,-85.84299,0.0,226.7,25.0,ANDREW ANTRAINER,,WDI5303,31,12,36,,,,A
367007710,2020-01-01T00:00:07,29.94430,-91.83885,0.0,166.3,511.0,SUPER TRANSPORTE,,WDC3427,90,0,25,8,,90,A
367465960,2020-01-01T00:00:08,29.78268,-90.06345,0.0,220.1,511.0,CROSBY CARRIER,,WDF5669,31,0,19,8,,,A
368000390,2020-01-01T00:00:10,29.24254,-89.99416,0.0,182.4,511.0,LOW LAND 10,,WDJ6806,31,0,14,4,,52,A
367756980,2020-01-01T00:00:12,18.44073,-64.76493,0.1,257.5,511.0,ECLIPSE,,WDJ2291,37,,,,,,B
367668520,2020-01-01T00:00:02,40.13730,-80.70456,0.1,295.9,146.0,AVOREE NOEL,IMO8332629,WDH9480,31,0,21,7,,,A
564900000,2020-01-01T00:00:02,46.24414,-123.99894,12.6,133.1,138.0,CSK LONGEVITY,IMO9679799,9V2330,70,0,224,32,14.4,,A
367057720,2020-01-01T00:00:00,38.10003,-90.23115,0.1,36.4,309.0,JEFFBOAT,,WDC6544,31,12,41,14,,,A
367682610,2020-01-01T00:00:03,40.61480,-74.05406,0.1,303.7,339.0,JAMES D MORAN,IMO9786499,WDI2873,31,0,28,,,,A
316013007,2020-01-01T00:00:04,44.23261,-76.47708,0.0,278.2,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,90,0,62,20,2.3,60,A
366961460,2020-01-01T00:00:05,29.61362,-89.89790,0.0,111.6,294.0,DAVID G SEHRT,,WDB8607,31,0,54,15,,,A
338182085,2020-01-01T00:00:06,18.33180,-64.93232,1.3,97.7,96.0,TARTINE,IMO0000000,,36,0,10,3,,,A
338099721,2020-01-01T00:00:06,28.40919,-80.59487,9.9,270.8,511.0,PILOT2,,,50,,,,,,B
367144870,2020-01-01T00:00:10,29.12100,-90.20221,0.0,189.0,338.0,CROSBY COURAGE,IMO7626267,WDD4452,31,0,38,11,5.4,,A
338184034,2020-01-01T00:00:09,25.08707,-80.44106,1.3,123.9,511.0,YIASOU II,IMO0000000,,37,,24,5,,,B
366888800,2020-01-01T00:00:03,32.69601,-117.15202,0.0,61.4,75.0,TIOGA,,WDE7327,52,0,30,12,4.2,52,A
338098732,2020-01-01T00:00:04,33.72031,-118.28007,0.1,248.6,511.0,IKAROS,,,37,,18,5,,,B
316034591,2020-01-01T00:00:05,49.30047,-123.02776,0.0,161.2,511.0,LADY GEM,IMO0000000,,37,,21,5,,,B
367745620,2020-01-01T00:00:09,29.72572,-93.86953,0.0,304.9,511.0,MISS COLETTE,IMO8977780,WDI9137,60,15,41,8,2.0,,A
338310838,2020-01-01T00:00:11,39.87492,-75.21032,0.3,325.9,511.0,THE CHESAPEAKE,IMO0000000,,53,,12,4,,,B
367724490,2020-01-01T00:00:00,27.87200,-97.04461,0.0,134.2,194.0,CHRISTOPHER SCOTT,,WDI7014,31,0,,,,,A
316021522,2020-01-01T00:00:00,48.74727,-123.22975,0.1,103.2,511.0,HOUNDS HOLLOW,IMO0000000,VA7EJG,36,,13,4,,,B
338210796,2020-01-01T00:00:02,33.60556,-117.88464,0.0,241.1,511.0,KERRY'D AWAY,IMO0000000,,37,,10,4,,,B
220644000,2020-01-01T00:00:04,39.45323,-75.55768,13.6,150.9,144.0,ERRIA SWAN,IMO9347748,OWDI2,80,0,129,19,8.0,,A
366971980,2020-01-01T00:00:03,53.90057,-166.53141,0.0,186.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31,0,32,10,4.9,52,A
368095720,2020-01-01T00:00:05,34.17789,-119.22378,0.0,360.0,511.0,VALKYRIE,IMO0000000,WDK8602,37,,21,5,,,B
367610680,2020-01-01T00:00:05,38.91928,-81.91000,0.0,202.0,511.0,MAE ETTA HINES,,WDH3766,31,0,40,14,,31,A
367010190,2020-01-01T00:00:06,40.76192,-74.00335,0.0,360.0,511.0,ATLANTIS,IMO8990990,WDC3559,60,0,44,9,2.0,60,A
367702290,2020-01-01T00:00:06,35.09804,-90.17669,5.0,8.4,2.0,MIKE WEISEND,,WDI4815,31,12,47,14,,,A
366971360,2020-01-01T00:00:06,47.01553,-91.67408,0.0,316.0,297.0,JOHN G MUNSON,IMO5173670,WDH7557,70,0,234,22,8.2,,A
354277000,2020-01-01T00:00:07,30.70356,-117.03507,11.9,339.5,340.0,CARNIVAL MIRACLE,IMO9237357,H3VS,60,0,292,38,7.8,69,A
367766740,2020-01-01T00:00:07,29.84470,-91.86688,2.7,94.1,511.0,SHAWN WILLIAMS,,WDJ3307,31,0,,,,,A
339814000,2020-01-01T00:00:10,32.70277,-117.23313,7.9,126.0,122.0,INSPIRED,IMO0000000,6YTY4,37,,36,8,,,B
566208000,2020-01-01T00:00:10,29.96543,-90.28635,8.0,237.3,237.0,CEMTEX HONOR,IMO9727091,9V2766,70,0,228,36,14.0,,A
366960890,2020-01-01T00:00:12,32.08201,-81.06420,0.0,253.0,511.0,CAPE HENLOPEN,IMO7303889,WCJ9409,31,0,30,9,4.3,,A
367731330,2020-01-01T00:00:19,29.94075,-92.68380,0.0,360.0,511.0,AMAZING GRACE,,WDI7701,31,0,,,,,A
368119110,2020-01-01T00:00:00,30.13725,-85.62593,0.0,142.1,2.0,,,,,15,,,,,A
368119660,2020-01-01T00:00:00,40.66724,-74.00813,0.0,360.0,16.0,,,,,0,,,,,A
366997610,2020-01-01T00:00:00,29.85869,-93.94068,0.0,227.7,511.0,,,,,0,,,,,A
368073550,2020-01-01T00:00:09,29.94985,-90.02135,19.6,299.4,511.0,,,,,0,,,,,A
368039240,2020-01-01T00:00:09,35.08336,-90.14208,0.0,17.9,511.0,,,,,0,,,,,A
219190000,2020-01-01T00:00:11,28.60442,-94.68257,10.7,270.7,269.0,,,,,0,,,,,A
538007597,2020-01-01T00:00:11,29.03782,-94.42108,11.5,180.7,178.0,,,,,0,,,,,A
366816410,2020-01-01T00:00:11,29.79450,-93.32436,0.0,165.0,511.0,BEAUREGARD,IMO8967498,WDA5093,90,5,39,9,3.2,,A
367151180,2020-01-01T00:00:12,29.25802,-89.36376,0.0,217.7,511.0,,,,,0,,,,,A
338188048,2020-01-01T00:00:12,25.80407,-80.17820,7.1,190.9,511.0,,,,,15,,,,,A
368097190,2020-01-01T00:00:12,29.88134,-90.00316,3.8,211.4,206.0,,,,,0,,,,,A
248723000,2020-01-01T00:00:12,18.72285,-64.40882,0.0,20.1,511.0,,,,,0,,,,,A
368114050,2020-01-01T00:00:00,24.56166,-81.72504,0.0,360.0,511.0,PIRATES BOUNTY,IMO0000000,WDL2645,37,,15,8,,,B
565380000,2020-01-01T00:00:00,18.65332,-66.79099,12.9,271.1,273.0,,,,,0,,,,,A
368088330,2020-01-01T00:00:07,29.59399,-94.38474,4.7,87.2,77.0,,,,,15,,,,,A
368110550,2020-01-01T00:00:07,29.96783,-93.86000,0.0,286.6,511.0,,,,,12,,,,,A
235639000,2020-01-01T00:00:07,40.17729,-72.50308,5.6,71.6,72.0,HIGHLAND  EAGLE,IMO9249465,VQIE5,90,0,72,16,5.0,90,A
368116270,2020-01-01T00:00:06,29.59992,-90.66561,0.0,293.9,511.0,,,,,15,,,,,A
367002000,2020-01-01T00:00:07,34.71507,-76.66369,0.0,357.9,511.0,,,,,0,,,,,A
367079510,2020-01-01T00:00:05,29.37538,-94.86912,0.0,247.0,280.0,JOE RAY BEAUBOUEF,,WDC7955,31,0,22,9,,57,A
368037750,2020-01-01T00:00:00,25.89518,-80.12786,0.0,109.2,271.0,,,,,15,,,,,A
319095200,2020-01-01T00:00:00,26.51792,-78.95575,12.5,296.3,299.0,,,,,0,,,,,A
367583130,2020-01-01T00:00:07,29.78982,-95.08069,0.1,263.9,511.0,,,,,0,,,,,A
368071270,2020-01-01T00:00:07,30.10815,-90.98288,0.6,252.2,271.0,,,,,0,,,,,A
367649740,2020-01-01T00:00:07,43.01690,-87.90098,0.0,0.0,511.0,,,,,0,,,,,A
248993000,2020-01-01T00:00:08,29.22768,-94.46760,3.8,345.0,343.0,MINERVA ALICE,IMO9309435,9HA4903,89,0,253,44,11.4,89,A
366871480,2020-01-01T00:00:08,35.26038,-90.10406,0.0,267.3,154.0,MARGUERITE L TERRAL,IMO8976530,WDB2020,31,12,30,9,,,A
368097160,2020-01-01T00:00:08,30.65756,-91.31525,3.8,321.5,311.0,,,,,15,,,,,A
368025020,2020-01-01T00:00:08,40.74188,-73.96148,0.0,334.9,104.0,,,,,0,,,,,A
368023560,2020-01-01T00:00:08,36.96747,-76.12071,0.0,27.8,291.0,,,,,12,,,,,A
367008820,2020-01-01T00:00:08,37.77477,-122.38368,0.0,45.0,261.0,,,,,0,,,,,A
366996540,2020-01-01T00:00:08,29.78326,-92.14990,4.5,266.1,511.0,ROY BAKER,,WDC2698,31,0,20,8,,,A
257480000,2020-01-01T00:00:08,25.01765,-84.28132,8.3,338.2,343.0,,,,,0,,,,,A
316036228,2020-01-01T00:00:07,43.09243,-82.31079,0.2,265.9,252.0,,,,,0,,,,,A
368028990,2020-01-01T00:00:10,29.86387,-90.01423,0.0,296.0,511.0,,,,,15,,,,,A
368043520,2020-01-01T00:00:10,27.88023,-97.27265,0.0,21.7,242.0,,,,,0,,,,,A
368055190,2020-01-01T00:00:10,29.75751,-95.09454,0.0,132.9,30.0,,,,,12,,,,,A
368103220,2020-01-01T00:00:10,40.10201,-74.03872,0.1,0.6,511.0,,,,,0,,,,,A
636018613,2020-01-01T00:00:10,29.91241,-90.08826,2.6,243.0,246.0,,,,,0,,,,,A
368056740,2020-01-01T00:00:10,32.83253,-79.89205,0.0,57.0,158.0,,,,,0,,,,,A
338060122,2020-01-01T00:00:11,30.66912,-81.46760,2.7,279.2,511.0,,,,,0,,,,,A
367141190,2020-01-01T00:00:08,38.78250,-75.12033,0.1,259.4,511.0,,,,,15,,,,,A
368071410,2020-01-01T00:00:09,30.13604,-93.32386,0.0,314.8,511.0,,,,,12,,,,,A
368090830,2020-01-01T00:00:09,27.84021,-97.08356,4.8,88.3,511.0,,,,,0,,,,,A
368104220,2020-01-01T00:00:11,37.78458,-122.26487,0.0,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36,,16,5,,,B
368098290,2020-01-01T00:00:16,32.73006,-117.20592,0.5,221.3,511.0,WICKED GAMES,IMO0000000,,37,,11,4,,,B
367414780,2020-01-01T00:00:12,28.79232,-91.37820,10.5,91.6,511.0,ELLIOT CHERAMIE,IMO9202326,WDE9213,90,5,44,10,3.0,,A
477518600,2020-01-01T00:00:16,32.50025,-134.59846,18.1,110.6,109.0,MOL BRIGHTNESS,IMO9685346,VRNL9,70,0,336,48,15.2,,A
338354787,2020-01-01T00:00:01,26.26638,-80.08308,0.0,360.0,511.0,NEVER ENOUGH II,IMO0000000,,37,,14,4,,,B
367639320,2020-01-01T00:00:00,42.37201,-71.04470,0.0,360.0,511.0,MERIDIAN,,WDH6564,31,0,18,6,,,A
367127830,2020-01-01T00:00:01,37.65889,-76.44082,0.0,251.8,511.0,NIKKI JO C,,WBA5546,31,0,17,7,,52,A
367371510,2020-01-01T00:00:04,41.67083,-88.02577,1.0,66.0,67.0,DAVID L GRIGGS,IMO7742009,WDE5778,31,0,39,12,,,A
338326252,2020-01-01T00:00:06,34.25218,-119.26719,0.0,360.0,511.0,VENTURA H. PTRL17,IMO0000000,,51,,10,4,,,B
367003360,2020-01-01T00:00:08,29.78663,-95.08421,0.1,150.8,511.0,DUSTIN,,WDF2418,31,12,21,8,,,A
366999267,2020-01-01T00:00:10,30.32392,-91.13696,0.0,249.9,71.0,WILLIAM JAMES,,AEAB,31,15,42,12,,31,A
367430840,2020-01-01T00:00:08,30.39123,-81.49295,0.0,195.9,511.0,LAYLA RENEE,,WDF2696,31,0,21,8,,31,A
367057740,2020-01-01T00:00:00,29.96453,-93.85717,0.0,244.4,511.0,NOVA H LOUIS,,WDC6546,31,12,23,9,,31,A
367433990,2020-01-01T00:00:01,36.17070,-95.61997,0.0,360.0,511.0,MISTER LEW,,WCZ6859,31,15,15,7,,,A
367770470,2020-01-01T00:00:03,40.02258,-80.73445,0.1,21.0,511.0,CELESTE M HARRISON,,WDJ3700,31,0,20,,,,A
366985290,2020-01-01T00:00:04,37.80950,-122.41205,0.0,252.8,511.0,ROYAL STAR,,WCY6432,60,0,32,9,,60,A
338345955,2020-01-01T00:00:04,32.60707,-117.23795,12.0,76.1,511.0,ISLAND TIME,IMO0000000,,37,,0,0,,,B
367514490,2020-01-01T00:00:05,29.87455,-90.07140,0.0,217.9,511.0,HAZEL ANN,,WDG2324,31,0,16,6,,,A
367656670,2020-01-01T00:00:07,28.64533,-96.55087,0.0,80.5,269.0,GENIE CENAC,,WDH8300,31,12,21,,,,A
367041150,2020-01-01T00:00:07,29.45264,-91.29115,0.0,233.0,511.0,DIXIE,,WDC5441,31,0,15,6,,,A
368059550,2020-01-01T00:00:08,28.41213,-80.61894,0.0,24.3,128.0,RIP RIDER,IMO0000000,WDK4884,37,0,13,6,,,A
367530470,2020-01-01T00:00:10,29.82142,-93.97337,0.0,210.0,511.0,SEA LION,,WDG3865,31,0,17,,,,A
367701960,2020-01-01T00:00:10,40.17506,-80.68529,0.0,360.0,511.0,LAURA S,,WDI4785,31,2,18,,,,A
367614890,2020-01-01T00:00:00,30.04240,-94.02897,0.0,183.8,16.0,DELFRED ROMERO,,WDH9117,31,12,25,,,,A
316001268,2020-01-01T00:00:01,48.80950,-123.34035,20.1,175.1,174.0,SPIRIT OF B C,IMO9015668,VOSM,60,0,167,32,5.0,,A
369970504,2020-01-01T00:00:04,41.39182,-82.54984,0.0,217.4,335.0,MUSKIE,,WZ3378,,0,,,,,A
367709830,2020-01-01T00:00:05,41.62927,-88.06261,0.0,360.0,511.0,MALLARD,,WDI5561,31,0,25,,,,A
367162640,2020-01-01T00:00:06,48.49262,-122.68176,3.7,108.4,118.0,PARACLETE,IMO0000000,WDJ7960,37,,0,0,,,B
367726240,2020-01-01T00:00:06,33.72798,-118.07360,0.0,0.0,0.0,AGUAHOLICS,,WDI7188,37,,,,,,B
367004580,2020-01-01T00:00:07,30.06535,-90.87210,0.0,197.5,266.0,MISS NELDA,,WDC3244,31,0,20,7,,,A
338626000,2020-01-01T00:00:07,47.63502,-122.32838,0.0,128.0,104.0,ALASKA PROVIDER,IMO8213225,WDG2215,30,0,54,12,3.8,,A
367487960,2020-01-01T00:00:10,29.58063,-90.37847,0.0,248.3,511.0,MONICA LYNN,,WDF7771,31,0,19,7,,,A
366995840,2020-01-01T00:00:11,29.74793,-95.09773,0.0,277.0,48.0,BIG AL,,WDC2635,31,0,17,6,,,A
367122420,2020-01-01T00:00:13,29.95303,-90.05669,0.7,141.1,157.0,CAPT NEVILLE LEVY,,WDD2990,60,1,57,20,,60,A
367562360,2020-01-01T00:00:07,47.56866,-122.19135,0.0,93.1,511.0,OFF COURSE,IMO0000000,WDG6949,37,,24,6,,,B
367057690,2020-01-01T00:00:05,30.52464,-91.26953,3.9,59.0,65.0,CAPT GREGORY SMITH,,WDC6542,31,12,54,15,,,A
367028060,2020-01-01T00:00:03,53.88139,-166.54099,0.0,229.8,511.0,WHIDBEY,,WDC4648,31,0,12,4,,31,A
366991860,2020-01-01T00:00:08,30.04915,-90.53686,0.0,105.3,9.0,ADDIS,,WDC2363,31,0,16,6,,31,A
368004570,2020-01-01T00:00:08,29.61279,-95.00162,0.0,92.6,511.0,HARLAN RICHARDSON,,WDJ7222,31,0,17,7,,31,A
367474790,2020-01-01T00:00:02,32.68810,-88.10268,0.0,238.2,511.0,CROSBY PROGRESS,IMO8991712,WDF6489,31,0,22,11,,,A
367103740,2020-01-01T00:00:00,60.77837,-148.69868,0.0,335.6,265.0,KRYSTAL SEA,,WDC9546,31,0,15,10,,52,A
367583990,2020-01-01T00:00:00,47.62992,-122.33091,0.0,360.0,511.0,MALIBU,,WDG9070,37,,28,,,,B
367006310,2020-01-01T00:00:10,29.15213,-89.24717,0.2,241.2,342.0,CHARLIE G,IMO8424422,WDC3345,31,0,19,7,,,A
367584630,2020-01-01T00:00:12,30.35786,-88.50577,0.0,360.0,511.0,MADISON GAIL,,WDG9129,60,0,22,5,,,A
367057260,2020-01-01T00:00:07,29.37264,-94.89255,0.0,242.4,90.0,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31,12,18,7,,,A
367458050,2020-01-01T00:00:07,32.71037,-87.79399,5.6,171.8,173.0,TOM HUCKABEE,,WDF4986,31,12,37,10,,,A
366937050,2020-01-01T00:00:07,29.30812,-94.82203,0.0,229.0,511.0,KELLY LEE,,WDB7141,31,0,42,11,,,A
367712570,2020-01-01T00:00:07,40.58790,-80.23768,0.0,360.0,511.0,RANGER,,WDI5846,31,15,20,,,,A
366998910,2020-01-01T00:00:05,29.95339,-93.86555,0.0,242.2,511.0,COMANCHE,,WDH8267,31,15,15,6,0.0,31,A
367507830,2020-01-01T00:00:04,57.77752,-152.41237,0.0,282.1,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,A
367060330,2020-01-01T00:00:02,46.30360,-124.04201,0.0,0.0,511.0,ANITA D,,WDI7169,30,15,20,6,,,A
367591810,2020-01-01T00:00:07,29.73321,-95.13359,0.0,140.5,283.0,VALOR,,WDG9853,31,0,25,,,,A
367689010,2020-01-01T00:00:09,29.91578,-90.13532,4.6,311.6,511.0,PAPA WISE,,WDI3503,31,15,23,,,,A
367639270,2020-01-01T00:00:00,30.10772,-90.98102,0.8,250.3,511.0,DENNIS FROMENTHAL,,WDH6560,31,15,23,,,,A
369970657,2020-01-01T00:00:05,35.07290,-90.11834,0.0,188.7,104.0,GEORGE C GRUGETT,,AENJ,,0,34,10,,,A
369713000,2020-01-01T00:00:05,32.76217,-117.23659,0.0,360.0,511.0,TRIBUTE,,WDJ5323,60,0,20,6,,,A
367324810,2020-01-01T00:00:05,33.99068,-77.95408,0.0,264.0,180.0,PAULA LEE,,WDE2410,90,15,76,20,,50,A
367673690,2020-01-01T00:00:04,42.95882,-82.42636,0.0,308.9,511.0,CANDACE ELISE,IMO8016380,WDH9998,31,0,32,9,3.7,,A
366979270,2020-01-01T00:00:01,36.20341,-86.69635,0.0,282.0,333.0,GENERAL JACKSON,,WDH7827,60,0,74,18,,69,A
316011905,2020-01-01T00:00:01,43.29544,-87.50001,12.0,6.6,6.0,ROBERT S PIERSON,IMO7366403,CFN4934,70,0,192,20,7.7,70,A
367366390,2020-01-01T00:00:11,29.82268,-93.33732,0.0,121.9,511.0,MISS LINDA LEE,IMO9556222,WDE5415,60,0,47,8,,,A
367559840,2020-01-01T00:00:11,29.94033,-90.31160,0.0,173.6,511.0,MS DANIELLE,,WDG6707,31,15,19,,,31,A
